Datetime,Global_active_power_min,Global_active_power_mean,Global_active_power_max,Global_reactive_power_min,Global_reactive_power_mean,Global_reactive_power_max,Voltage_min,Voltage_mean,Voltage_max,Global_intensity_min,Global_intensity_mean,Global_intensity_max,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_other,Sub_metering_total
2007-05-13,0.142,1.1352347222222223,5.562,0.0,0.15324305555555554,0.988,226.22,235.7087083333333,240.65,0.6,4.969166666666667,24.4,0.0,34.0,0.0,366.0,400.0
2007-05-14,0.2,1.0192930555555555,5.62,0.0,0.2073277777777778,0.676,226.13,235.69006944444445,240.51,1.0,4.574166666666667,25.4,0.0,8.0,0.0,253.0,261.0
2007-05-15,0.226,0.62805,4.228,0.0,0.07720972222222222,0.32,229.22,235.61199305555556,242.09,1.0,2.7333333333333334,18.2,0.0,16.0,0.0,306.0,322.0
2007-05-16,0.206,1.1756555555555555,5.64,0.0,0.09437083333333333,0.438,228.81,235.26081250000001,241.15,0.8,5.071805555555556,24.4,0.0,32.0,276.0,243.0,551.0
2007-05-17,0.214,0.8554277777777778,5.81,0.0,0.09110277777777777,0.336,226.96,235.86845833333334,239.99,1.0,3.720972222222222,25.4,0.0,34.0,0.0,243.0,277.0
2007-05-18,0.206,1.1330069444444444,6.126,0.0,0.11892916666666667,0.736,226.91,235.9945972222222,241.27,0.8,4.876666666666666,27.2,0.0,20.0,2.0,654.0,676.0
2007-05-19,0.216,0.9926680555555556,4.524,0.0,0.11656805555555556,0.616,228.48,234.94472222222223,241.43,1.0,4.319305555555555,19.8,0.0,36.0,0.0,259.0,295.0
2007-05-20,0.218,1.3668944444444444,5.344,0.0,0.13023055555555557,0.912,227.88,235.34811805555555,240.69,1.0,5.941527777777777,23.4,0.0,27.0,328.0,256.0,611.0
2007-05-21,0.206,0.7778208333333333,4.572,0.0,0.08144444444444444,0.464,227.61,234.6919097222222,239.78,0.8,3.338611111111111,19.6,0.0,42.0,636.0,289.0,967.0
2007-05-22,0.2,0.7867027777777779,5.328,0.0,0.089525,0.464,229.7,235.48057638888892,241.63,0.8,3.3998611111111114,23.0,0.0,35.0,0.0,241.0,276.0
2007-05-23,0.204,1.0173166666666666,5.432,0.0,0.11519305555555555,0.584,228.49,234.81249305555554,239.84,0.8,4.3975,23.6,0.0,75.0,0.0,230.0,305.0
2007-05-24,0.204,0.8016583333333333,5.462,0.0,0.0941388888888889,0.618,229.57,235.5460625,241.71,0.8,3.462083333333333,23.6,0.0,3.0,0.0,267.0,270.0
2007-05-25,0.206,1.1209861111111112,6.98,0.0,0.12124166666666666,0.566,225.66,234.44720138888886,241.41,0.8,4.863472222222222,30.2,0.0,57.0,0.0,254.0,311.0
2007-05-26,0.216,1.0501722222222223,4.974,0.0,0.12100000000000001,0.468,228.28,235.0698888888889,240.91,1.0,4.562777777777778,21.8,0.0,37.0,0.0,257.0,294.0
2007-05-27,0.218,1.4957,6.776,0.0,0.15270416666666667,0.734,228.09,234.90843750000002,239.74,1.0,6.5065277777777775,30.0,0.0,11.0,0.0,381.0,392.0
2007-05-28,0.204,1.1371305555555555,5.798,0.0,0.10493055555555555,0.67,228.12,234.90657638888888,240.37,0.8,4.921944444444445,25.2,0.0,47.0,0.0,348.0,395.0
2007-05-29,0.206,0.7370416666666666,4.226,0.0,0.07864166666666667,0.326,229.41,235.6943472222222,240.95,0.8,3.2072222222222218,18.8,0.0,33.0,86.0,259.0,378.0
2007-05-30,0.204,1.1179625,6.124,0.0,0.10212361111111111,0.488,228.09,234.83139583333335,240.43,0.8,4.8284722222222225,26.4,0.0,0.0,0.0,248.0,248.0
2007-05-31,0.198,0.6517708333333333,4.5,0.0,0.08999027777777778,0.422,229.24,235.09652777777777,239.33,0.8,2.7918055555555554,20.0,0.0,34.0,643.0,216.0,893.0
2007-06-01,0.204,0.7261417651146629,5.354,0.0,0.09950104239054898,0.43,228.41,235.32332175121613,241.82,0.8,3.1356497567755386,23.2,0.0,37.0,0.0,272.0,309.0
2007-06-02,0.21,1.0308069444444445,6.602,0.0,0.11535277777777778,0.792,227.71,234.4690277777778,239.24,1.0,4.474027777777778,29.4,0.0,0.0,0.0,458.0,458.0
2007-06-03,0.218,1.4639069444444444,6.79,0.0,0.12670694444444444,0.49,227.28,234.762375,240.34,1.0,6.352916666666667,30.0,0.0,15.0,0.0,540.0,555.0
2007-06-04,0.18,0.6330680555555556,4.452,0.0,0.15499444444444446,0.524,228.54,234.7480694444444,241.27,0.8,2.8222222222222224,19.2,0.0,91.0,0.0,227.0,318.0
2007-06-05,0.182,1.0131194444444445,5.518,0.0,0.17756388888888888,0.88,227.33,234.6927638888889,240.76,0.8,4.465138888888889,24.0,2.0,66.0,751.0,732.0,1551.0
2007-06-06,0.176,1.176954829742877,5.326,0.0,0.1605698401667825,0.758,227.48,234.62163307852677,240.17,0.8,5.108825573314802,23.4,463.0,0.0,1010.0,247.0,1720.0
2007-06-07,0.17,0.6840291666666667,3.682,0.0,0.11967638888888889,0.562,229.21,234.47880555555554,242.59,0.8,2.9823611111111115,16.4,0.0,60.0,0.0,230.0,290.0
2007-06-08,0.172,1.491698611111111,7.614,0.0,0.1595361111111111,0.986,226.6,236.19744444444444,246.24,0.8,6.448194444444444,32.6,0.0,55.0,0.0,228.0,283.0
2007-06-09,0.19,0.7559300998573467,4.548,0.0,0.16166619115549216,0.856,234.38,240.70545649072753,246.06,0.8,3.2562054208273894,19.2,0.0,25.0,0.0,423.0,448.0
2007-06-10,0.1,0.9311194444444444,5.842,0.0,0.1660361111111111,0.6,231.2,240.84428472222223,244.89,0.4,4.005694444444444,24.6,0.0,0.0,0.0,614.0,614.0
2007-06-11,0.11,0.5518430555555556,5.044,0.0,0.13516250000000002,0.48,232.57,240.85674999999998,245.46,0.4,2.4179166666666667,21.4,0.0,33.0,0.0,331.0,364.0
2007-06-12,0.096,0.6380319444444444,6.092,0.0,0.1502888888888889,0.564,231.85,240.2248958333333,244.34,0.4,2.8586111111111108,26.2,0.0,8.0,733.0,194.0,935.0
2007-06-13,0.098,0.643938888888889,4.652,0.0,0.144625,0.454,233.18,240.39760416666667,244.56,0.4,2.8175,20.0,0.0,31.0,0.0,147.0,178.0
2007-06-14,0.096,0.8743638888888889,6.476,0.0,0.1609,0.72,234.26,239.84778472222223,244.04,0.4,3.783333333333333,27.2,0.0,32.0,0.0,136.0,168.0
2007-06-15,0.084,0.687225,5.376,0.0,0.1748347222222222,0.606,233.34,240.46438194444445,245.92,0.4,3.0662499999999997,23.0,440.0,478.0,451.0,169.0,1538.0
2007-06-16,0.098,1.4012236111111112,4.928,0.0,0.21358194444444445,0.822,234.13,239.50169444444444,243.8,0.4,5.975,21.2,0.0,70.0,0.0,183.0,253.0
2007-06-17,0.098,1.3521458333333334,6.436,0.0,0.1665375,0.69,230.33,240.21918055555554,245.94,0.4,5.7693055555555555,27.4,0.0,86.0,20.0,835.0,941.0
2007-06-18,0.084,0.47116250000000004,4.638,0.0,0.1255625,0.462,233.49,240.77620138888886,245.73,0.4,2.07875,19.6,0.0,49.0,0.0,165.0,214.0
2007-06-19,0.084,0.5857858136300418,5.202,0.0,0.13072739916550763,0.436,233.59,240.26925591098748,246.72,0.4,2.560778859527121,22.4,0.0,1.0,266.0,266.0,533.0
2007-06-20,0.082,0.7460319444444445,6.496,0.0,0.1578486111111111,1.148,233.95,240.15616666666668,246.14,0.4,3.3068055555555556,28.0,0.0,0.0,0.0,134.0,134.0
2007-06-21,0.106,0.5603791666666667,6.522,0.0,0.15454583333333333,0.544,234.02,240.57494444444444,245.02,0.4,2.500833333333333,27.8,0.0,12.0,0.0,152.0,164.0
2007-06-22,0.116,0.3932597222222222,4.22,0.0,0.14480972222222224,0.378,235.87,240.83563194444443,245.39,0.6,1.807361111111111,17.8,0.0,105.0,0.0,158.0,263.0
2007-06-23,0.118,0.33164305555555557,2.926,0.0,0.13411111111111113,0.514,235.94,240.31896527777778,243.55,0.6,1.5356944444444445,12.2,0.0,0.0,0.0,159.0,159.0
2007-06-24,0.12,0.49628888888888884,3.34,0.0,0.12455694444444444,0.364,235.19,241.1322152777778,244.95,0.6,2.207638888888889,14.0,0.0,0.0,0.0,170.0,170.0
2007-06-25,0.112,0.7445847222222223,7.164,0.0,0.13699305555555558,0.674,232.03,240.4222638888889,245.54,0.6,3.25,31.0,0.0,0.0,0.0,392.0,392.0
2007-06-26,0.118,0.6561861111111111,7.29,0.0,0.12668055555555555,0.776,232.08,240.09450694444448,245.45,0.6,2.877083333333333,31.2,1.0,46.0,237.0,365.0,649.0
2007-06-27,0.122,1.0283513888888889,7.436,0.0,0.1437486111111111,0.654,231.24,239.7584097222222,245.01,0.6,4.429166666666666,32.2,0.0,9.0,0.0,182.0,191.0
2007-06-28,0.15,0.8996097222222222,6.2,0.0,0.15100416666666666,0.712,232.01,239.4236666666667,245.45,0.6,3.8895833333333334,27.0,0.0,80.0,0.0,219.0,299.0
2007-06-29,0.124,0.906322446143155,5.188,0.0,0.14328978457261987,0.714,232.15,240.18230020847813,245.02,0.6,3.9424600416956217,22.0,0.0,17.0,0.0,623.0,640.0
2007-06-30,0.126,0.9273013888888889,6.376,0.0,0.1308013888888889,0.49,233.74,240.01161111111108,243.89,0.6,3.9715277777777778,27.0,0.0,73.0,0.0,162.0,235.0
2007-07-01,0.156,0.7129611111111112,2.966,0.0,0.11975555555555556,0.764,234.57,240.06715277777778,244.04,0.6,3.080694444444444,12.6,6.0,73.0,1032.0,1352.0,2463.0
2007-07-02,0.11,0.67155,6.694,0.0,0.1228638888888889,0.614,234.82,240.6718125,245.31,0.6,2.9277777777777776,28.4,0.0,74.0,0.0,155.0,229.0
2007-07-03,0.166,0.73605,6.702,0.0,0.1252347222222222,0.47,231.99,240.1869375,245.62,0.8,3.2306944444444445,28.8,0.0,36.0,0.0,441.0,477.0
2007-07-04,0.144,0.6968125,5.346,0.0,0.1759263888888889,0.986,235.02,240.65963194444444,244.91,0.6,3.0954166666666665,22.6,508.0,64.0,0.0,218.0,790.0
2007-07-05,0.124,0.7342291666666666,5.564,0.0,0.17133055555555557,0.526,234.19,240.44444444444446,245.17,0.6,3.2331944444444445,23.4,0.0,67.0,0.0,243.0,310.0
2007-07-06,0.124,0.7427250000000001,7.24,0.0,0.1523263888888889,0.666,233.37,240.5994513888889,245.04,0.6,3.2686111111111114,31.0,241.0,68.0,0.0,186.0,495.0
2007-07-07,0.11,0.943198611111111,6.962,0.0,0.14864166666666667,0.446,235.22,239.91013888888887,243.55,0.4,4.034861111111111,29.4,0.0,946.0,352.0,1202.0,2500.0
2007-07-08,0.13,0.7563055555555555,6.17,0.0,0.13674999999999998,0.506,230.58,240.33889583333334,244.56,0.6,3.289305555555556,26.8,0.0,63.0,0.0,284.0,347.0
2007-07-09,0.134,0.8195541666666666,5.914,0.0,0.1197375,0.524,234.73,240.6176458333333,245.74,0.6,3.51625,25.0,0.0,0.0,990.0,570.0,1560.0
2007-07-10,0.124,0.6307805555555556,6.284,0.0,0.12239166666666666,0.742,233.79,239.98305555555555,245.11,0.6,2.786111111111111,26.8,67.0,39.0,700.0,469.0,1275.0
2007-07-11,0.12,0.5016333333333333,4.166,0.0,0.10684444444444444,0.352,235.5,241.0300347222222,245.18,0.6,2.1994444444444445,17.4,0.0,32.0,0.0,174.0,206.0
2007-07-12,0.128,0.7427652777777779,5.822,0.0,0.14520694444444446,0.686,235.24,240.76461805555556,246.52,0.6,3.2336111111111108,24.6,0.0,48.0,137.0,300.0,485.0
2007-07-13,0.132,0.5516541666666667,5.456,0.0,0.14353749999999998,0.546,234.92,240.85480555555554,246.06,0.6,2.450833333333333,23.2,0.0,73.0,0.0,212.0,285.0
2007-07-14,0.116,0.8945625,4.874,0.0,0.17947916666666666,0.718,236.3,241.29188194444444,245.67,0.6,3.8940277777777776,20.4,0.0,38.0,653.0,390.0,1081.0
2007-07-15,0.138,0.700018320610687,3.71,0.0,0.17800152671755723,0.96,235.72,240.5965496183206,243.58,0.6,3.0916030534351147,15.6,0.0,0.0,0.0,226.0,226.0
2007-07-16,0.124,0.5928291666666666,4.35,0.0,0.16247222222222224,0.678,229.85,236.5072361111111,244.36,0.6,2.6605555555555553,18.4,0.0,39.0,234.0,189.0,462.0
2007-07-17,0.116,0.49974444444444444,3.67,0.0,0.12228333333333333,0.37,228.3,234.74125694444442,239.62,0.6,2.27625,15.6,0.0,57.0,0.0,167.0,224.0
2007-07-18,0.112,0.5257513888888888,5.104,0.0,0.10869027777777779,0.336,224.44,231.08822916666665,239.07,0.6,2.3868055555555556,22.0,0.0,26.0,0.0,166.0,192.0
2007-07-19,0.116,0.47075416666666664,4.222,0.0,0.12986944444444445,0.666,227.55,234.26186111111113,242.51,0.6,2.1438888888888887,18.2,0.0,23.0,0.0,175.0,198.0
2007-07-20,0.116,0.771126388888889,5.686,0.0,0.15494305555555554,0.742,225.45,235.56890277777777,250.92,0.6,3.451666666666666,25.2,0.0,0.0,0.0,183.0,183.0
2007-07-21,0.11,0.7362833333333334,4.724,0.0,0.1639986111111111,1.092,229.0,234.25662499999999,238.76,0.6,3.291527777777778,20.6,0.0,0.0,0.0,164.0,164.0
2007-07-22,0.12,0.9560625434329396,6.596,0.0,0.15166504517025714,0.908,225.25,235.96373175816538,240.44,0.6,4.226546212647672,29.0,121.0,0.0,169.0,197.0,487.0
2007-07-23,0.116,0.6882069444444444,5.518,0.0,0.09984027777777779,0.756,227.4,234.50086805555554,238.64,0.6,3.075972222222222,24.4,0.0,35.0,0.0,166.0,201.0
2007-07-24,0.11,0.5731138888888889,3.052,0.0,0.07834027777777777,0.314,230.72,235.36304166666667,239.98,0.6,2.550972222222222,13.0,0.0,0.0,0.0,151.0,151.0
2007-07-25,0.122,0.32816666666666666,3.946,0.0,0.0751625,0.224,230.66,235.6410486111111,240.1,0.6,1.4793055555555554,17.0,0.0,66.0,0.0,167.0,233.0
2007-07-26,0.112,0.6420138888888889,5.476,0.0,0.079925,0.538,229.54,234.94372222222225,239.56,0.6,2.8381944444444445,23.8,0.0,0.0,0.0,163.0,163.0
2007-07-27,0.112,0.8350791666666666,4.608,0.0,0.08365,0.462,229.4,235.55368055555556,241.11,0.6,3.6233333333333335,19.8,0.0,10.0,0.0,150.0,160.0
2007-07-28,0.102,1.1262930555555557,5.802,0.0,0.12411805555555555,0.964,228.29,235.5072361111111,240.64,0.4,4.941666666666666,25.4,0.0,0.0,256.0,163.0,419.0
2007-07-29,0.098,0.2229972222222222,1.298,0.0,0.08234444444444444,0.23,230.14,235.71203472222223,240.58,0.4,1.0334722222222223,5.6,0.0,0.0,0.0,135.0,135.0
2007-07-30,0.098,0.3241777777777778,4.1,0.0,0.08992499999999999,0.372,230.1,235.5302291666667,240.02,0.4,1.4672222222222224,17.8,0.0,0.0,0.0,140.0,140.0
2007-07-31,0.098,0.5641194444444444,3.848,0.0,0.10124027777777778,0.456,227.79,234.9148125,239.94,0.4,2.5025,16.4,0.0,0.0,104.0,132.0,236.0
2007-08-01,0.1,0.7472431289640592,3.71,0.0,0.10046229739252996,0.252,228.41,235.00917547568713,240.09,0.4,3.253417899929528,16.2,0.0,0.0,0.0,131.0,131.0
2007-08-02,0.1,0.7079277777777778,3.596,0.0,0.1006625,0.384,229.23,234.85659027777777,238.65,0.4,3.087083333333333,15.8,0.0,0.0,0.0,161.0,161.0
2007-08-03,0.102,0.7384472222222223,4.548,0.0,0.087075,0.23,227.5,234.4856041666667,238.81,0.4,3.2072222222222218,19.8,0.0,0.0,536.0,500.0,1036.0
2007-08-04,0.098,0.7951319444444445,3.64,0.0,0.09668472222222223,0.26,228.79,235.25722222222223,239.65,0.4,3.4523611111111108,15.8,0.0,0.0,0.0,1104.0,1104.0
2007-08-05,0.1,0.5465958333333333,4.294,0.0,0.10503749999999999,0.232,228.95,235.11527083333334,238.7,0.4,2.4368055555555554,18.6,0.0,0.0,983.0,792.0,1775.0
2007-08-06,0.102,0.75675,5.146,0.0,0.10724583333333333,0.234,228.93,234.70274305555557,240.17,0.4,3.3170833333333336,22.4,0.0,0.0,61.0,876.0,937.0
2007-08-07,0.098,1.0302638888888889,4.778,0.0,0.0910986111111111,0.406,228.81,234.55388194444447,239.96,0.4,4.425972222222222,20.6,0.0,0.0,516.0,1595.0,2111.0
2007-08-08,0.102,0.7815847222222222,5.702,0.0,0.08270555555555556,0.262,226.95,234.512375,239.55,0.4,3.3805555555555555,25.0,0.0,0.0,908.0,1055.0,1963.0
2007-08-09,0.1,0.7442222222222222,6.332,0.0,0.07602361111111111,0.278,226.64,234.21438888888886,238.9,0.4,3.272361111111111,28.0,0.0,995.0,406.0,1255.0,2656.0
2007-08-10,0.102,0.7138958333333333,5.572,0.0,0.08170555555555556,0.444,226.78,234.48881250000002,238.92,0.4,3.1297222222222225,24.6,0.0,0.0,575.0,473.0,1048.0
2007-08-11,0.102,0.7580902777777778,5.602,0.0,0.08039583333333333,0.284,229.78,234.98018055555556,238.82,0.4,3.2856944444444443,24.2,0.0,27.0,983.0,320.0,1329.0
2007-08-12,0.102,0.8624333333333334,7.548,0.0,0.08873333333333333,0.34,226.46,235.6648541666667,239.59,0.4,3.742777777777778,33.2,0.0,0.0,0.0,758.0,758.0
2007-08-13,0.1,0.8007027777777778,3.36,0.0,0.09093055555555556,0.27,230.6,235.21656944444445,240.62,0.4,3.44875,14.6,0.0,223.0,1003.0,723.0,1949.0
2007-08-14,0.102,0.6536041666666667,5.534,0.0,0.09167361111111111,0.332,229.62,237.07638888888889,241.8,0.4,2.8541666666666665,24.0,0.0,0.0,667.0,243.0,910.0
2007-08-15,0.106,0.8276805555555555,6.508,0.0,0.11094722222222222,0.552,231.39,239.99340972222222,245.81,0.4,3.5420833333333337,28.0,0.0,51.0,853.0,1123.0,2027.0
2007-08-16,0.104,0.6656222222222222,4.146,0.0,0.09134166666666667,0.262,233.51,239.73765972222222,244.79,0.4,2.843888888888889,17.6,0.0,0.0,729.0,906.0,1635.0
2007-08-17,0.1,0.7013138888888888,5.142,0.0,0.0884638888888889,0.252,232.85,240.4940486111111,245.29,0.4,2.9815277777777776,22.0,0.0,0.0,1040.0,1666.0,2706.0
2007-08-18,0.102,0.24163888888888888,1.384,0.0,0.08280555555555555,0.246,237.97,241.27963194444445,244.86,0.4,1.0788888888888888,5.8,0.0,0.0,0.0,134.0,134.0
2007-08-19,0.102,0.9877041666666667,6.63,0.0,0.11112361111111112,0.562,233.02,239.9536666666667,243.76,0.4,4.2619444444444445,28.2,0.0,0.0,0.0,145.0,145.0
2007-08-20,0.11,0.929751388888889,5.084,0.0,0.10825,0.654,235.67,241.30069444444445,246.54,0.4,3.9633333333333334,21.4,0.0,10.0,0.0,136.0,146.0
2007-08-21,0.104,0.44621944444444445,4.96,0.0,0.10924166666666667,0.586,235.36,240.57305555555556,245.26,0.4,1.961111111111111,20.8,0.0,10.0,0.0,172.0,182.0
2007-08-22,0.108,0.8401444444444445,5.332,0.0,0.10714444444444446,0.442,234.88,240.81731944444445,244.29,0.4,3.57125,22.6,0.0,0.0,0.0,174.0,174.0
2007-08-23,0.106,0.7724388888888888,5.17,0.0,0.10969027777777779,0.55,235.13,240.64730555555556,244.61,0.4,3.330277777777778,22.0,0.0,37.0,0.0,142.0,179.0
2007-08-24,0.112,1.1509478804725504,8.694,0.0,0.1825517720639333,0.734,232.53,240.49464211257816,244.62,0.4,4.938568450312718,37.4,488.0,75.0,0.0,268.0,831.0
2007-08-25,0.112,0.7992222222222223,6.796,0.0,0.18926944444444443,0.612,231.78,239.8598263888889,244.82,0.4,3.55375,28.8,437.0,1275.0,1029.0,738.0,3478.0
2007-08-26,0.114,0.9131291666666667,8.166,0.0,0.2079083333333333,0.744,233.16,239.95091666666667,243.65,0.4,4.012638888888889,35.0,0.0,25.0,176.0,233.0,434.0
2007-08-27,0.114,0.8414791666666667,5.194,0.0,0.20769722222222223,0.466,232.22,239.92358333333334,244.59,0.4,3.6912499999999997,21.6,0.0,66.0,0.0,180.0,246.0
2007-08-28,0.108,0.6923638888888889,4.104,0.0,0.12577361111111113,0.436,234.26,239.54987500000001,245.14,0.4,2.996111111111111,17.4,496.0,7.0,981.0,741.0,2225.0
2007-08-29,0.108,0.5194388888888889,4.292,0.0,0.1218236111111111,0.534,234.8,240.74499305555554,245.98,0.4,2.279583333333333,18.2,0.0,41.0,0.0,163.0,204.0
2007-08-30,0.106,0.8350402777777778,5.018,0.0,0.13267222222222222,0.572,234.23,240.57317361111112,244.84,0.4,3.6043055555555554,21.2,0.0,25.0,0.0,149.0,174.0
2007-08-31,0.104,0.8887652777777777,5.164,0.0,0.1300388888888889,0.572,231.05,239.98570138888888,245.22,0.4,3.788472222222222,22.0,0.0,74.0,0.0,327.0,401.0
2007-09-01,0.11,1.1815875,4.934,0.0,0.20128194444444444,0.902,232.88,239.35574305555556,244.37,0.4,5.065416666666667,21.0,0.0,8.0,0.0,242.0,250.0
2007-09-02,0.098,1.1544916666666667,5.306,0.0,0.16083194444444446,0.872,232.71,240.04533333333336,245.3,0.4,5.017222222222222,22.4,851.0,33.0,496.0,281.0,1661.0
2007-09-03,0.118,0.7214736111111111,5.002,0.0,0.1308486111111111,0.694,233.67,239.62034722222222,245.38,0.6,3.1306944444444444,21.4,0.0,54.0,189.0,283.0,526.0
2007-09-04,0.12,1.1006555555555555,5.868,0.0,0.12474027777777778,0.448,230.83,239.65966666666665,245.32,0.6,4.755972222222223,25.4,0.0,45.0,346.0,169.0,560.0
2007-09-05,0.112,0.8587305555555554,7.98,0.0,0.10337777777777778,0.422,231.7,239.1481597222222,245.09,0.6,3.697638888888889,34.4,0.0,64.0,0.0,183.0,247.0
2007-09-06,0.11,0.6260236111111112,5.748,0.0,0.11946250000000001,0.442,233.0,239.3400486111111,244.01,0.6,2.752222222222222,24.6,0.0,997.0,0.0,141.0,1138.0
2007-09-07,0.108,0.9281222222222223,5.656,0.0,0.12620694444444444,0.568,231.22,239.0317013888889,245.59,0.4,4.007222222222222,24.2,0.0,0.0,0.0,136.0,136.0
2007-09-08,0.112,1.020661111111111,5.896,0.0,0.12939583333333335,0.584,231.87,239.73044444444446,244.91,0.6,4.391944444444444,25.2,0.0,34.0,0.0,254.0,288.0
2007-09-09,0.122,1.1663208333333333,5.69,0.0,0.14524444444444443,0.59,230.0,238.92214583333333,245.33,0.6,5.054027777777778,24.2,0.0,61.0,0.0,227.0,288.0
2007-09-10,0.106,0.7759555555555555,6.106,0.0,0.1232625,0.39,233.54,239.3886597222222,245.29,0.4,3.36375,26.0,0.0,39.0,1067.0,160.0,1266.0
2007-09-11,0.106,0.6830361111111111,4.736,0.0,0.10539166666666668,0.634,235.02,240.07199305555554,244.79,0.4,2.9520833333333334,20.0,0.0,0.0,0.0,170.0,170.0
2007-09-12,0.114,0.8942805555555555,6.18,0.0,0.1193013888888889,0.51,232.61,240.01505555555556,245.8,0.6,3.86,26.4,0.0,14.0,1077.0,166.0,1257.0
2007-09-13,0.106,0.7960986111111111,6.752,0.0,0.11524861111111111,0.576,232.09,239.3098333333333,246.11,0.6,3.4644444444444447,28.8,0.0,75.0,0.0,140.0,215.0
2007-09-14,0.118,0.7885208333333333,5.246,0.0,0.12717083333333334,0.514,231.62,239.30189583333333,246.49,0.6,3.444722222222222,22.4,0.0,42.0,0.0,327.0,369.0
2007-09-15,0.124,0.7606333333333333,5.452,0.0,0.1281013888888889,0.694,233.09,240.00197222222224,245.16,0.6,3.278194444444445,23.4,0.0,9.0,147.0,299.0,455.0
2007-09-16,0.11,1.1473777777777778,6.04,0.0,0.13357777777777777,0.836,228.94,239.56046527777778,244.72,0.4,4.96625,26.4,0.0,0.0,0.0,354.0,354.0
2007-09-17,0.11,1.0147125,8.11,0.0,0.14049583333333332,0.752,228.89,239.21479861111112,244.51,0.6,4.413472222222222,35.4,0.0,31.0,222.0,175.0,428.0
2007-09-18,0.106,0.8107777777777778,5.242,0.0,0.102175,0.572,231.68,238.26067361111112,246.32,0.6,3.5127777777777776,22.4,0.0,28.0,0.0,153.0,181.0
2007-09-19,0.106,0.9018638888888889,5.992,0.0,0.1054125,0.528,233.52,240.30520833333333,245.66,0.4,3.8833333333333333,25.4,0.0,0.0,0.0,172.0,172.0
2007-09-20,0.106,0.8718972222222222,6.148,0.0,0.09229722222222221,0.34,230.96,239.71498611111113,244.72,0.4,3.720972222222222,26.4,0.0,20.0,0.0,140.0,160.0
2007-09-21,0.104,0.8602638888888888,6.406,0.0,0.10613472222222223,0.504,230.03,239.38146527777778,246.38,0.4,3.732638888888889,27.8,0.0,40.0,358.0,153.0,551.0
2007-09-22,0.11,0.8167861111111111,5.804,0.0,0.12738333333333332,0.712,232.05,239.48303472222221,244.93,0.6,3.515138888888889,25.0,0.0,18.0,0.0,126.0,144.0
2007-09-23,0.112,0.9847013888888889,5.098,0.0,0.16873194444444445,0.642,232.23,239.50043055555554,245.43,0.6,4.28,22.0,0.0,66.0,0.0,155.0,221.0
2007-09-24,0.108,0.9406458333333333,6.81,0.0,0.13723888888888888,0.726,229.13,238.60060416666667,243.38,0.4,4.078749999999999,29.6,0.0,0.0,0.0,115.0,115.0
2007-09-25,0.11,1.2252375,5.85,0.0,0.09033194444444445,0.458,231.9,238.0996111111111,244.83,0.6,5.206388888888889,25.0,0.0,0.0,0.0,125.0,125.0
2007-09-26,0.2,1.267221140472879,7.03,0.0,0.11726564673157162,0.602,231.8,239.42456884561892,244.36,0.8,5.3770514603616135,30.4,0.0,45.0,0.0,256.0,301.0
2007-09-27,0.202,0.9670833333333333,5.786,0.0,0.10465972222222222,0.676,233.12,239.56705555555556,245.7,0.8,4.0777777777777775,24.8,0.0,56.0,289.0,231.0,576.0
2007-09-28,0.204,1.1670125,7.244,0.0,0.15466527777777778,0.744,229.67,239.46243055555558,245.97,0.8,4.994166666666667,31.4,0.0,37.0,0.0,258.0,295.0
2007-09-29,0.214,1.5948069444444444,7.592,0.0,0.12647361111111113,0.446,227.46,239.1401111111111,244.99,0.8,6.7931944444444445,32.4,0.0,15.0,0.0,251.0,266.0
2007-09-30,0.21,1.0529791666666666,4.17,0.0,0.11360277777777777,0.556,234.5,240.0647847222222,244.79,0.8,4.452500000000001,17.4,0.0,58.0,0.0,240.0,298.0
2007-10-01,0.194,1.1950847222222223,7.624,0.0,0.10189861111111112,0.362,228.67,239.23991666666666,245.51,0.8,5.0737499999999995,33.2,0.0,0.0,210.0,215.0,425.0
